begin_node,end_node_i,AADT
42436724,42434117,13041
42436135,42452610,1612
42436922,42428016,26526
42436624,42436627,12885
42436848,42430205,32423
42436779,42432135,4387
42436567,42436353,11741
42437050,42421996,20038
599270652,482640607,11845
593886253,42432540,6000
42435922,42457821,13567
42436582,42436586,21488
42436590,42436598,33806
42437058,42422018,6981
42436492,42438805,14522
42436627,42434912,22824
42436578,42436582,17886
42436575,42436578,13727
42436619,42434895,12885
42486345,42466506,6510
42486353,42466214,3577
42485643,42485640,6163
449616617,1324496738,132245
42436549,42436546,23217
42436481,42438795,14522
42436414,42440940,1867
42931433,42823959,31107
42436477,42438791,14522
42436551,42436549,23217
42436604,42434904,18753
42436539,42436537,18753
42436544,42436541,12575
42436142,42449089,4784
42436546,42436544,22143
42436001,42453258,14233
42436541,42436539,12575
42436355,42442286,11741
2034007426,42844251,18004
42436181,42446622,7914
42828367,42872042,17750
42436527,42436519,37201
42436519,42436516,24418
42436511,42436510,18753
42436516,42436514,7335
42436514,42436511,13727
2034007426,42844256,17109
42436700,42430367,32423
42931320,42825887,6303
42455735,593915274,2180
42438034,1773063789,25209
1064257420,1064257426,28808
42436109,42448568,28081
42436055,42436052,3799
42436316,42436313,58373
42436396,42436400,1612
42436033,42449600,3799
42436477,42436481,13727
42436484,42436481,14522
42436486,42436489,14522
42436486,42436484,37201
42437605,1773076513,41995
42436481,42436484,14522
42436481,42436477,13727
276318081,276318086,6000
42436746,42427786,18753
42436477,42436475,18753
42436475,42436477,18753
42436316,42440918,58373
276318086,276318085,6000
276318085,276318084,6000
42436423,42435578,10970
42436427,42436155,3799
276318048,276318081,6000
42436313,42440916,12837
482611472,476241497,155066
42436431,42436159,5205
42436427,42436423,10970
42436423,42436414,10970
42436407,42436142,3799
42436407,42436411,13070
598043776,42517603,13921
42436411,42436414,1867
42436400,42436404,1392
42436414,42436149,3799
42436404,42436407,4784
42436340,42436014,994
42860161,2757168852,48141
42436377,42436381,1801
42436390,42436393,4211
42436393,42436396,4211
42436400,42436135,3799
42436381,42436384,4386
42436414,42435578,16709
42436384,42436390,4386
1904847201,42819569,10024
42436374,42436377,4787
42436384,42436126,3799
2302133933,42456555,21488
42436369,42436371,28081
103106482,103101556,14086
42436371,42436374,4787
42436330,42436333,11741
42436355,42436359,11741
42436359,42436364,3779
42436364,42436369,5234
42436371,42436109,3799
42436364,42436097,3799
42436056,42445711,58373
42827962,42879504,23648
42436333,42436336,4522
42827392,42896911,6396
42436353,42436355,4387
42827392,42896918,11841
42434038,1203806320,3801
598043896,42511716,10652
42827952,42879498,6000
42436056,42436055,4522
42435940,42442604,16699
278630368,597844756,27766
42436414,42431814,13070
2292637623,593216034,17109
42436024,42445174,58373
42436021,42445171,1792
42436431,42431503,10970
42731102,42734120,8346
42436088,42442288,3799
42436381,42430770,11741
42436492,42428007,26526
42436404,42431812,13070
42436390,42431536,11741
42485646,42476732,11882
42436073,42440847,3799
42827817,42879545,31107
42436149,42436152,3799
42435578,42454742,16709
42436192,42436184,7914
42436567,42424864,435
42436374,42430761,11741
42436178,42436181,7914
42731099,42731102,6989
42436184,42436181,7914
42484162,42520686,9378
42435518,42456066,26526
42465881,598308332,141821
42436152,42436423,3799
42436152,42436155,3799
42436146,42436411,3799
42435755,42448506,10988
42436055,42436333,3799
42436109,42436115,4787
42911763,276203987,17109
42436142,42436146,1867
42436139,42436404,3799
42436146,42436149,1958
42436134,42436135,1612
42436527,42424098,30915
42436135,42436139,1392
42436115,42436119,3799
42436126,42436129,3799
42436122,42436381,3799
42436129,42436134,4211
42436119,42436122,3799
42436003,42439887,23354
42436115,42436374,3799
42437401,246866798,58373
42436093,42436097,3799
2408421467,483609415,8546
42436100,42436369,3799
42436100,42436109,28081
42436050,42437461,3799
42436097,42436100,3799
42436052,42437463,3799
42436064,42436060,12837
42436069,42436340,3799
42436088,42436093,3799
42435997,42438836,16699
42435550,42452117,11585
42436073,42436017,1792
42436069,42436064,685
42432305,42435477,2090
42434355,42437021,3871
42435323,42435328,16939
42435451,42440810,37101
42435746,42437211,10988
42435805,42439861,10988
42435850,42439891,13409
42436014,42436017,3799
597444016,597444019,34953
597444022,597444023,4795
42435522,42451766,6000
42436017,42436021,3799
42436060,42434871,585
42436017,42436069,994
42876795,42926409,36317
42435922,42437760,11453
42436155,42431505,2071
42484034,42519250,1399
370893396,42453613,2797
42435687,42445025,30546
247224999,595703283,3801
42435642,42444954,5849
42435514,42450028,26251
42436336,42424610,11741
42435858,42439599,2132
42435844,42439887,13409
42730749,42734926,5117
597443958,597443954,21482
42435677,42445020,5881
373268478,247221417,4903
42435910,42437124,3376
106135362,597443992,109733
42435660,42445001,30546
42435645,42444960,30546
42435654,42444985,30546
373268484,247221417,2774
42825865,42926487,30701
595407648,42430886,5073
42436037,42431617,15689
42435629,42444928,7457
2034007426,42825919,10215
42435522,42448257,6000
42435610,42444916,20693
42435650,42443965,30546
42442918,106705774,32655
42435618,42443674,20693
42436050,42430519,3799
42435497,42448203,18753
42435598,42444906,4431
42435509,42447126,24418
42435710,42440960,30546
42435343,42452290,16939
42435403,42448278,14259
1272562910,1272562732,136425
42435923,42433547,13567
482709360,597444022,31553
42435396,42450071,14259
42435499,42446036,13727
276317470,276317345,78630
42436033,42429565,11197
42435671,42439984,29870
42435675,42439990,10441
42435814,42435810,13409
42435810,42435807,13409
42435807,42435805,13409
598043789,42497737,46069
42435763,42437188,6000
596776413,42459041,12575
42435331,42447275,16939
42926995,42935217,7888
42435766,42435770,10988
42435456,42445612,2087
42435477,42445498,11373
42435910,42431990,3194
42826027,2297358949,30665
42435770,42435775,10988
103154240,103174599,276476
42435359,42447308,13778
42435516,42443032,16692
42435395,42447196,12885
42435761,42435755,10988
42435743,42435746,10988
2302133933,42436582,21488
42534054,42534052,2353
42435705,42435707,5212
42435663,42437368,30546
42435596,42439823,23984
42435599,42439830,23984
42428447,1918039880,19330
42435603,42439280,20693
42435633,42438547,7300
276317345,276317215,5122
42435644,42437654,29870
596776594,42456162,12575
42435663,42437363,29870
42435714,42435716,29870
42435707,42435710,3749
42435802,42432926,10988
42484237,42504209,5036
42435635,42435420,22603
2408421138,483605937,155066
42435624,42437890,27227
42435702,42435705,5908
42436014,42426089,11741
42458017,589100267,134223
42435624,42437909,20693
42458017,589100164,134223
2494254854,1258945651,31811
42435675,42435677,10441
42435684,42435687,11209
42435687,42435702,6649
42435578,42439078,16709
42435677,42435680,29870
42435743,42433756,10988
42435770,42432897,10988
42434974,42455915,20669
42435645,42435646,29870
42435660,42435663,19103
42435668,42435671,6166
42435663,42435668,8718
42435646,42435650,29870
42435657,42435660,5753
42435654,42435657,15162
42435629,42435632,7059
370893396,42442791,30331
42435644,42435645,29870
42435642,42435644,29870
42435635,42435636,22603
42435398,42443085,22824
42435636,42435642,22603
42435328,42435323,16939
42435472,42435477,5106
42449683,561042193,13727
42435650,42433620,4936
42435599,42435603,7912
42435359,42443426,20038
598043789,42491540,46069
42435755,42431207,10988
42435746,42431207,10988
42436340,246885162,11741
42435632,42434810,7059
42440271,673008453,6753
42435596,42435598,4431
371196888,371198785,137077
42435598,42435599,4431
42828372,42842324,157316
42826823,42890454,13965
42440277,673008453,6753
42449683,561042194,9000
596776578,42452330,12575
42879568,42827849,10516
42435775,42429741,10988
42435359,42442569,11640
42435671,42432700,6166
42435680,42432589,29870
42435710,42431556,10554
42435550,42435553,84543
596776349,42459180,12575
42435618,42434271,7578
42435319,42443366,20038
593984752,427842140,104196
42435310,42443353,20038
42439878,2141026551,23354
486872598,592627491,6229
42435514,42435516,26251
42439861,2141026501,18326
42435295,42443344,20038
42483640,42517597,4909
42439868,2141026493,23354
42439860,2141026538,23354
42435544,42435550,1027
42864879,276065579,582
42435266,42443329,21107
42439858,2141026510,23354
42439858,2141026538,23354
42431611,272195271,15689
42431602,272195271,13267
42439851,2141026504,23354
42439851,2141026498,23354
2408448905,2408448893,20686
42435716,42428332,29870
42435231,42443821,17256
596776325,42458112,12575
42435237,42443824,20464
42877856,42877859,9423
42435497,42435499,18753
42877859,42877856,9423
42435707,42428315,29870
42435211,42443817,10000
42877851,42877849,3408
42877849,42877851,3408
42877845,42877842,9177
42435234,42443092,22824
42435477,42435485,5106
42435331,42435333,16939
42435372,42435367,6000
42743020,2408448905,24442
42454433,593921875,32684
42435456,42435470,5831
42730077,42739739,1851
42435354,42438928,11640
42435680,42428305,29870
42435684,42428308,14110
42435451,42435456,37101
42435538,42432089,3149
42483475,42519223,4472
42435448,42435451,2131
42435387,42437201,18753
42435434,42435435,3262
42519271,598202925,11381
42435435,42435448,2090
42435472,42432302,2090
42483455,42519207,4909
42434959,42449932,10253
42435422,42435636,22603
42433644,427842145,32684
596776497,42449833,12575
42451332,589298584,11928
42435422,42435420,29423
596776546,42447196,12575
42465660,598291052,164326
42876795,42908517,3408
42435603,42429662,6255
42435633,42427812,7300
42465649,598291100,4517
42435264,42439454,21107
42825957,42908847,4066
42435343,42435341,16939
1399181886,1544809891,31013
596776442,42449833,12575
42435470,42432282,2090
42435624,42427427,22603
42435367,42435364,6000
42435367,42435372,6000
42435470,42432174,2090
42435448,42432244,2090
42435362,42435360,6000
42435364,42435362,11640
42435230,42439489,12885
482620176,2802726399,13327
42435354,42435380,11640
42435610,42427381,23984
42435333,42435331,16939
42435337,42435336,16939
42484037,42498630,4590
42435198,42439783,14642
42435341,42435343,16939
42435272,42437384,21107
42435207,42439485,18753
596776497,42447199,12575
42435333,42435335,16939
276036211,593301234,10215
42435336,42435337,16939
42435336,42435335,16939
596776120,42458766,12575
42435335,42435336,16939
42435335,42435333,16939
42434117,42444452,13041
42435265,42424427,10000
42434855,42445700,1776
42435265,42435266,21107
42435295,42435301,10000
42435316,42435317,16939
42435319,42435323,16939
42435323,42435319,16939
596776177,42456578,12575
42435317,42435316,16939
42435319,42435317,16939
42435317,42435319,16939
42435301,42435295,20038
598043787,42481908,38594
588546798,588546797,1166
42484039,42497646,10979
588455744,42439813,3262
42827956,42846206,9338
596776156,42456578,12575
42435266,42435265,10000
42435534,42427340,3449
42534052,42519216,4909
42435295,42435283,10000
42434948,42445908,10253
42434954,42445374,24647
42435518,42428032,26526
42435283,42435295,20038
42435266,42435269,10000
42435310,42434156,10000
42434951,42445369,24647
42435312,42434156,10000
42435269,42435266,21107
42435272,42435269,10000
42435269,42435272,21107
588455700,42437773,3376
42435237,42435234,20464
42435257,42435253,1292
42435261,42435257,7783
42435264,42435261,9729
42435261,42435264,9729
42435257,42435261,7783
42435420,42430288,29423
42435341,42432736,16939
42445769,246580982,70833
42435253,42435250,1292
42435308,42433564,10000
42435253,42435257,1292
42435240,42435237,20464
42435250,42435253,16089
42483496,42512479,4472
42435316,42431447,16939
42434965,42442914,21975
42483514,42511349,11381
370892861,42446398,30331
42435234,42435231,22824
42827975,42842554,5349
42435231,42435230,12885
42435360,42431186,6000
42435283,42432556,20038
42827849,42846181,10516
588455859,42433324,1799
42484180,42489991,6229
596776173,42452812,12575
596776177,42452812,12575
42435380,42429712,11640
596776413,42436619,12885
596776177,42447149,12575
42877845,42866629,3408
588455744,42435434,3262
596776103,42454192,12575
2889974131,60924009,11684
42435420,42427805,14908
596776260,42449005,12575
597688920,597688919,51134
370924689,595105496,20669
1904847201,277136465,36317
42435434,42425955,6000
596776127,42452954,12575
596776017,42455694,40667
42877849,42866629,3408
42467417,598227894,40641
596776009,42455694,40667
42434946,42437644,23861
598043899,42471764,10282
42877859,42865829,9423
42535541,42467848,16276
596776083,42452954,12575
42444223,370880758,14255
42879385,42818430,5349
596776260,42447166,12885
596776442,42439489,12575
596776166,42449005,12575
42434434,42455751,4902
42424850,247224533,4998
596775946,42455113,13727
596776260,42446086,21188
42434389,42456110,20464
596776156,42444814,12575
42434965,42434962,10000
622232007,622232010,25130
596776546,42435392,12575
42435331,42425570,16939
596776201,42446138,13727
596776120,42448216,12575
596776127,42448216,12575
596776201,42445817,12575
42876827,42893083,6396
42435310,42424851,17208
622232002,622232007,25130
42435328,42424439,15903
42434969,42434965,21975
42434974,42434969,2500
42926489,42926487,7888
595352927,761323191,4622
42435301,42424225,132
42434962,42434965,21975
42434807,42439842,7059
42434910,42436630,20464
42434905,42436610,13727
42434962,42434959,37201
42434959,42434954,24647
42434821,42438674,27470
42434951,42434948,13727
42434954,42434951,39616
42434898,42436624,10000
1123921544,42471265,15533
42434948,42434946,18753
42434827,42438684,76710
42876809,42876811,542
596776156,42436541,12575
42484030,42483527,11381
42434832,42436971,122289
596776442,42435222,12575
42876779,42892933,15711
42435264,42424427,10000
2541754762,627905367,19753
596776103,42445738,12575
293802328,103879821,84433
42435337,42421728,16939
42434905,42434904,18753
42433404,371209940,176420
42434910,42434912,22824
596776078,42446461,12575
596776089,42446021,13727
42434871,42436056,3799
42484186,42480120,6229
596776349,42436644,12575
596776032,42447230,7891
42876760,42892924,30701
42434237,42455412,10000
42434898,42434895,10000
596776041,42447084,12575
42435312,42421993,16939
42434895,42434894,12885
596776041,42446461,12575
42484037,42484034,4590
42484039,42484037,10979
42435308,42421800,16939
42434385,42450066,10000
596776032,42447060,9129
42484034,42484030,11381
42434821,42430600,27470
42533191,42530006,10652
42832489,277046643,11952
278634251,1369956650,31811
42484011,42484039,2403
596775951,42448338,10000
42825882,42895303,30701
42825882,42895308,30701
42434810,42435633,7300
595801192,42779675,49798
596776009,42445230,40667
596775919,42448338,10000
