begin_node,end_node_i,Other_Volume
42444485,42452809,36918
42429980,42429976,36902
42428640,42442445,36877
42443329,1061531608,36853
42436544,42445738,36845
42436922,42428016,36844
1919595921,1919595912,36833
42447154,42447149,36830
42443329,42443326,36822
42452809,42448726,36809
42443280,42427915,36724
2757013720,42812173,36702
42427797,42430288,36698
42436756,42449390,36667
42428080,60918583,36663
2089937973,2689614147,36646
371034162,589298803,36640
42449333,42439272,36627
42428689,1061531768,36598
42427979,42447237,36588
42448338,596775919,36584
42445700,42445702,36578
42440869,42440854,36577
42466219,1372888548,36576
598228039,42480537,36532
2821304146,2821304143,36525
42428701,1061531790,36521
42443614,42443615,36490
42443268,42434165,36458
2757013712,42842881,36442
42438973,42438971,36382
42443381,42424439,36368
42456084,42449010,36352
2025188844,42741279,36345
42421960,42427953,36344
597500970,42917872,36339
42454196,42445748,36323
42443353,42435310,36305
42443127,1773082410,36303
42430249,42429374,36302
42443116,42422168,36300
42855098,42856797,36296
561035365,42428939,36253
42456076,42448745,36245
42445390,42434974,36244
42444452,42453246,36228
42428003,371206270,36221
42444043,42434074,36192
42428973,42428970,36189
1061531603,1061531637,36158
42444814,42436544,36156
42432556,42432558,36147
42451787,1692450029,36120
42433581,42433578,36115
42825865,42926487,36115
42448283,42449843,36063
595105581,42442948,36026
42434110,42436001,36002
42427371,42427369,35986
42436539,42436537,35957
595703198,42433173,35936
42426747,42433834,35920
42447285,42437916,35883
42427762,42445947,35881
42809784,42809787,35853
42444817,42443044,35842
42430271,42427423,35832
42428682,1061531768,35786
589929417,42428052,35776
246887345,42440850,35775
1919595923,42432078,35773
42448506,2141026544,35770
592484776,42432127,35741
42447285,42447281,35710
42453943,42428391,35688
42430803,42431793,35678
42443061,42443058,35623
42442937,42449945,35559
248709587,42443336,35530
42434158,42443353,35526
2028328018,2025209406,35511
42421996,42422000,35502
42457292,42444271,35499
42434346,42440313,35485
42434172,42450044,35482
42448254,42435518,35420
42430298,42430304,35389
42452330,42446171,35379
42817462,42817460,35378
42434160,1061531637,35374
42452353,42430350,35372
42429680,42455693,35368
42445738,42445740,35362
42427985,42437451,35360
2348688907,42456084,35315
42445374,42445369,35301
42455200,42430167,35290
1061531807,42428711,35273
42428313,42435705,35262
42430304,42430308,35219
42430482,42430485,35198
1064257420,1064257426,35198
42846208,106133540,35195
42429661,42429659,35185
42427975,42427979,35179
42856797,1064257420,35162
42434346,42427764,35159
42447275,42447278,35152
587934268,561035372,35138
42456060,42443027,35132
597443952,42841803,35105
42437917,42443406,35100
42434951,42445369,35095
42437300,42433565,35043
276062182,276062183,35029
42436604,42434904,35011
42456060,42428020,35011
42434948,42434946,34999
42443561,42435671,34955
42428944,561035365,34938
42442514,1061531790,34918
42443532,42435680,34905
42432436,42432438,34839
42430304,42437644,34817
42456091,42438973,34812
42428491,42436935,34765
42827817,42879545,34750
42436726,42446203,34735
42434962,42434965,34704
42428013,42428014,34672
42432932,42432931,34644
42435710,42440960,34631
42435319,42443366,34626
42431037,1061531603,34623
42437654,42439443,34595
42444271,42433229,34593
42448745,42428052,34588
42440270,42440350,34553
42432861,42442960,34542
42442842,1692433907,34515
42860217,2757013720,34505
42437305,1061531550,34482
1692433919,1692433918,34437
42429374,42430253,34433
42442914,42442913,34424
42436701,42436700,34410
42449979,42447020,34403
42444043,42432693,34399
370880759,205020852,34385
42442445,42443341,34348
42433620,42433611,34287
42453251,42436726,34284
373850911,2481877067,34284
42510861,42523684,34243
42449067,42430247,34229
42446959,42432444,34203
42434904,42425127,34180
42428799,561035332,34135
42421993,42421996,34117
42421800,42424851,34115
42455929,595105472,34089
42439078,42454742,34067
42437368,42445001,34065
1919595917,42433581,33987
42443373,42436985,33987
42435265,42435266,33955
42466273,1372888563,33948
42430247,42430249,33939
42442422,1061531608,33929
42446466,42446461,33921
42439836,42435618,33910
42438463,42439181,33894
42448552,1919595917,33893
42455694,596776009,33884
42437928,42427834,33869
42440743,42440737,33849
42431680,42431681,33841
42428962,561035372,33834
42445885,42434800,33826
1061531603,42442480,33802
42442286,42430154,33799
42434965,42442914,33796
42446293,42446291,33784
593973910,358448394,33778
42443361,42437050,33738
42444814,42444817,33727
42443817,42446169,33722
42435269,42435272,33719
42428590,42428588,33695
42443310,42421974,33693
482539630,2446054619,33684
42434166,42446086,33666
42421809,1061531550,33641
1061531550,42428661,33634
42431007,42431005,33612
596775941,42432834,33584
42448162,42452816,33542
2141026510,42439858,33541
42432818,42432825,33537
2141026538,42439860,33533
42442432,42443336,33485
1061531575,1061531654,33461
42428037,42428039,33458
42431671,42437423,33435
42446721,42446723,33411
561035372,595352904,33405
42428464,42428460,33389
2408421303,276058764,33387
42443085,42456115,33376
42428061,42438859,33371
278630368,597844756,33346
42445731,42445733,33343
42443349,42442475,33323
42492415,278634793,33299
2089938003,276315001,33290
42429998,1061531527,33263
42428634,42442432,33251
42421996,42438043,33241
42440330,387184869,33239
42443353,42443349,33233
1792535231,1825841700,33222
406048768,42434974,33222
42453183,42445369,33217
42445651,42445649,33212
42430352,42443528,33167
42435644,42437654,33136
42517603,598043776,33102
387184869,42448707,33092
42437909,42435624,33088
42439858,2141026538,33070
42434175,42443052,33068
42450025,42447115,33060
42445263,42456091,33059
42428720,1061531504,33047
42447235,42447069,33035
42445417,42453187,33033
42825882,42895303,33010
42435308,42421800,32994
42833248,42817377,32934
42435636,42435642,32930
42438798,42438795,32922
42436707,42436705,32918
42421769,42443347,32856
42435359,42443426,32855
42443048,42443046,32831
42435635,42435636,32829
42421806,42421803,32829
42449685,42446942,32820
42453442,591454081,32799
42430828,42433272,32790
42443556,42445920,32765
42428973,42433027,32733
42437384,1996323622,32725
42438836,42442604,32724
1773078006,1773076778,32703
1792535231,42423674,32693
2348991701,42435707,32654
42428682,42438045,32608
825418517,42434837,32595
42432825,42432834,32588
598228721,42488516,32582
42442937,42432464,32563
42434165,42444485,32562
42449600,42449597,32559
42836389,2799469682,32550
2640103270,42428980,32542
42428010,42428007,32539
42428951,561035367,32536
42440313,42434346,32467
42456708,42436604,32431
1904847201,277136465,32426
42442492,1061531731,32424
42446971,42446959,32411
42428015,42430959,32382
42421993,42435312,32373
1061531509,42443310,32370
42430241,42430247,32346
42437050,42431447,32333
42443280,42421769,32332
42440754,42436957,32317
42443353,42442480,32316
42453943,42453952,32305
42450456,42456708,32297
42424427,42429998,32297
1919595913,42430187,32295
42448329,42448326,32287
42446885,42442877,32235
42430255,42439826,32232
1061531454,42428065,32205
1061531790,42428701,32183
42432594,42432598,32168
42431649,42429970,32166
42438043,42435312,32162
370927297,42452882,32120
42437343,42437339,32074
42429918,42446293,32037
42445225,42429680,32012
42431467,42431464,32010
42455643,42430745,31991
42430981,42454120,31989
42445840,42450456,31985
42445910,42445651,31935
42856651,482539630,31933
596775941,42447007,31926
42455963,42440565,31911
42492210,42510861,31909
1398594293,276062182,31767
42841778,42888672,31744
561035369,42428951,31702
427840965,427840957,31699
42446036,42449187,31698
42438862,1061531695,31696
42434386,42434389,31685
42437211,42433163,31668
42443615,42432856,31668
42431447,42435316,31656
42477235,42477228,31635
42453166,42442850,31610
42428846,42435354,31608
42445950,596775946,31589
42437384,42443332,31548
42931433,42823959,31546
42456066,42443037,31541
42430713,42446363,31514
42430233,1692433942,31511
42431413,42442175,31483
42439280,42439286,31460
42435599,42439830,31418
42447228,42455662,31414
1061531839,42421809,31386
42428460,42445534,31359
42449187,42435497,31357
42437050,42421996,31343
42445025,42454042,31339
42440565,42436716,31334
42432856,42432847,31329
42440350,42440270,31327
42438509,42428022,31303
42453187,42445390,31300
42445731,42454189,31228
42443403,42447273,31207
2757013687,2089937763,31201
42432744,42432756,31195
42429688,42429690,31177
561042204,42446959,31170
42443563,42443561,31169
42435283,42435295,31162
42807083,42807086,31157
42427996,42455695,31150
42454679,42430050,31150
42436746,42427786,31127
42445667,42453011,31105
42450030,42447136,31088
1919595916,42436788,31072
42436919,42450015,31067
42442502,42443363,31066
42433173,42448506,31062
42451787,387184869,31061
42438045,42438043,31053
42484019,42466249,31017
42428458,42428454,31012
42446031,42448203,31000
42428024,42428022,30996
42453038,42453036,30993
42435331,42447275,30987
42442469,1061531645,30957
42455929,42442937,30951
42436546,42436544,30950
42427991,42427996,30934
42719570,42742974,30926
42428454,1692433919,30894
42431447,42421993,30887
42424439,42431293,30866
2028383634,2028383638,30863
42442889,42448707,30853
42443046,42443044,30825
42429388,42432214,30813
42454994,42442862,30786
42440025,42440022,30785
42428037,42428034,30778
42436985,42443366,30739
42428433,42428428,30729
42427797,42427805,30715
42424229,42431413,30714
597443933,42910579,30712
42430255,42430257,30711
42453575,42446099,30638
42818499,42818493,30611
42440290,1431790464,30577
42445947,42445950,30559
42432352,42432395,30548
42455693,42431671,30542
42453952,42454401,30538
42448726,42456575,30538
42428032,42428034,30532
42428840,42429714,30517
42440960,42440966,30494
42437287,42437289,30484
42428840,561035338,30482
42425127,42438961,30426
42428027,42428024,30426
42436911,42446455,30416
42445961,596775985,30397
42431165,42428458,30370
42428045,42428047,30368
42429338,42429340,30353
42442158,42442164,30350
42438800,42438798,30346
42454378,42430263,30340
42439392,596776127,30297
42428583,42428590,30284
42428034,42456066,30267
42436475,42445225,30260
42454701,42428014,30248
42433565,42433564,30219
42432083,42443127,30205
42860227,2757013712,30201
42806519,42807078,30181
42435451,42435456,30176
42481690,42481693,30174
2028328040,2028328018,30170
42439553,42439556,30168
42437423,42447228,30159
42439868,42453251,30129
42445001,42434434,30123
42425232,42443388,30106
42432082,1773078006,30102
42431007,42431008,30098
42433298,42456303,30093
42429324,42429314,30083
42434439,42437368,30079
595703303,42425570,30057
42432847,42432834,30054
42433927,42435497,30046
42439389,42452951,30017
42456132,42423189,29987
42436637,42445840,29968
42449918,42446932,29951
1773082410,42443127,29944
42436475,42436477,29934
42439858,42453236,29917
42910593,597443952,29913
42437358,42445916,29891
42433404,42433408,29872
42439181,42451787,29866
42442164,42442175,29860
42474832,42518588,29850
42446504,427850840,29847
597261864,597261861,29806
42453934,42440290,29805
42427762,42432818,29786
42434910,42436630,29783
42445387,42445390,29774
42445392,42445390,29755
42443804,561042204,29732
42844251,42825925,29727
42483561,42483410,29727
42440163,42435684,29719
588720448,246912427,29688
42447295,42435341,29684
42428441,42442255,29677
42444809,42436537,29672
42431015,42428068,29663
42455887,42439181,29660
42428489,42446528,29657
42431200,42431201,29654
561035372,2504882471,29632
42428634,1996323622,29626
42435761,42435755,29622
42435660,42435663,29610
42833276,42817462,29593
42424864,42424630,29590
42444453,42434122,29586
42424225,42438859,29565
597261861,597261862,29563
597443960,42910603,29531
42440313,42427762,29527
42438485,1834852948,29505
42433163,42446723,29505
42440323,42448693,29494
42445374,42445378,29490
42430135,42439550,29473
42903808,42842601,29469
42910579,597443931,29467
42430263,42439834,29447
42743020,2408448905,29445
42435714,42435716,29444
42431544,42440951,29413
42444500,42434172,29408
42453011,595105531,29401
42443406,42443403,29396
42426374,595703226,29386
42456683,42436510,29373
42438292,42442613,29367
42444985,427845251,29357
2025188861,2025188844,29326
42496867,42496869,29315
42432834,596775951,29304
42428005,42428007,29299
42741279,42741272,29246
42433821,42430233,29245
42443332,42443329,29242
42842479,42842481,29203
42435497,42448203,29198
42443081,42453709,29195
42440146,42440144,29194
2408448905,2408448893,29175
561042194,42445653,29163
42432451,42432458,29163
42441564,42431037,29156
42477228,42477235,29150
42429373,42439070,29135
42431671,42431674,29119
42428376,42438155,29116
42436990,42436985,29103
42445903,42445365,29090
597443931,42897727,29068
42768560,42742386,29058
42438498,42447105,29046
42436630,42456101,29044
42443268,42446086,29010
42428411,42428408,29008
42428711,42428709,28988
42763894,42764835,28981
42430253,42430255,28959
42444906,42444897,28954
42899921,42803578,28947
42513157,42496867,28935
42742294,42739327,28909
42502656,42497777,28885
42443819,42443821,28865
2408448893,42733686,28865
42456115,42448278,28825
42431009,42431015,28824
1996323622,42431002,28814
42448693,42440323,28801
42910603,42910593,28801
42438784,42440710,28799
42445917,42454428,28797
1061531454,42431019,28790
42430643,593915267,28783
42809539,42809536,28780
42447281,42435335,28772
42867013,597261864,28772
42809543,42809539,28768
42439553,42438788,28757
42443050,42450037,28757
42430488,42434910,28720
42446099,42445256,28711
42807081,42807083,28697
42435497,42435499,28689
42429829,42429830,28662
42807086,42807093,28566
42446889,42437289,28560
42451564,42439873,28526
42432818,42431544,28521
60918583,60925316,28509
42432214,42435596,28476
